route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309480:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309490:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309500:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309510:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309520:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309530:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309540:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309550:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309560:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309570:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309580:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309590:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309600:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309610:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309620:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309630:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309640:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309650:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309660:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309670:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309680:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309690:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309700:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309710:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309720:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309730:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309740:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309750:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309760:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309770:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309780:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309790:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309800:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309810:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309820:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309830:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309840:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309850:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309860:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309870:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309880:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309890:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309900:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309910:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309920:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309930:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309940:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309950:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309960:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309970:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309980:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14309990:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310000:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310010:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310020:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310030:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310040:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310050:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310060:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310070:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310080:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310090:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310100:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310110:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310120:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310130:,Atxuri,,0,,ES:Euskotren:RoutePoints:518:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310150:,Atxuri,,0,,ES:Euskotren:RoutePoints:518:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2879:,ES:Euskotren:Journey:14310170:,Atxuri,,0,,ES:Euskotren:RoutePoints:518:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313460:,La Casilla,,1,,ES:Euskotren:RoutePoints:517:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313480:,La Casilla,,1,,ES:Euskotren:RoutePoints:517:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313490:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313500:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313520:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313530:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313550:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313570:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313580:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313590:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313600:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313610:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313620:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313630:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313640:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313650:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313660:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313670:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313680:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313690:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313700:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313710:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313720:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313730:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313740:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313750:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313760:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313770:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313780:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313790:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313800:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313810:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313820:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313830:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313840:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313850:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313860:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313870:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313880:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313890:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313900:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313910:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313920:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313930:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313940:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313950:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313960:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313970:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313980:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14313990:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314000:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314010:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314020:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314030:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314040:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314050:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314060:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314070:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314080:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314090:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314100:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314110:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314120:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314130:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314140:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314150:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314160:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314170:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314180:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314190:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314200:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314210:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314220:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314230:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314240:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314250:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314260:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314270:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314280:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314290:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314300:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314310:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314320:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314330:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314340:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314350:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314360:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314370:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314380:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314390:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314400:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314410:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314420:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314430:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314440:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314450:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314460:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314470:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314480:,La Casilla,,1,,ES:Euskotren:RoutePoints:5971:,1,0
ES:Euskotren:Line:5:,ES:Euskotren:Service:2882:,ES:Euskotren:Journey:14314490:,Bolueta,,0,,ES:Euskotren:RoutePoints:5975:,1,0
